t_int_k,log_g_cgs,mass_mjup,req_rjup,age_myr,metallicity_solar_dex,f070w_jy_10pc,f090w_jy_10pc,f115w_jy_10pc,f140m_jy_10pc,f150w_jy_10pc,f150w2_jy_10pc,f162m_jy_10pc,f164n_jy_10pc,f182m_jy_10pc,f187n_jy_10pc,f200w_jy_10pc,f210m_jy_10pc,f212n_jy_10pc,f250m_jy_10pc,f277w_jy_10pc,f300m_jy_10pc,f322w2_jy_10pc,f323n_jy_10pc,f335m_jy_10pc,f356w_jy_10pc,f360m_jy_10pc,f405n_jy_10pc,f410m_jy_10pc,f430m_jy_10pc,f444w_jy_10pc,f460m_jy_10pc,f466n_jy_10pc,f470n_jy_10pc,f480m_jy_10pc,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1065c_jy_10pc,f1130w_jy_10pc,f1140c_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1550c_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2300c_jy_10pc,f2550w_jy_10pc
1500.0,5.0,39.05324238654259,0.9779814524702065,394.45730207527845,-0.5,1.861658424613788e-05,0.0014675739694005802,0.006880183161430384,0.0028170853167693907,0.005561603195975927,0.005765009137698547,0.008611920261487526,0.008201626731515522,0.0036249331346095708,0.0027058268376488263,0.003985657723134012,0.005028054772806391,0.005745131848169433,0.002287704887407373,0.0025852348395621902,0.0028800498174428556,0.003195214364808219,0.0013973332713775358,0.0015406358517478743,0.0036762073582940857,0.0035883929932948645,0.009362676114879117,0.00863574878170381,0.007246027868251422,0.00676082975391982,0.004807286438439697,0.004935145940408831,0.004972788632333996,0.004723892435134153,0.003577667699361108,0.002097490487978543,0.002882039972672001,0.0025995609232239317,0.0024660393372343404,0.002493446188097832,0.001920436713943353,0.0013365955165464418,0.0012260269026779236,0.0009200257866482328,0.000700003159130897,0.0005881661141430388,0.0005632484431714734
1600.0,5.0,40.1846131423759,0.9925781905667767,334.19504002611353,-0.5,3.78007137301811e-05,0.002004933627247725,0.008735746039721524,0.004340102636447436,0.007796505686758153,0.007791121911130927,0.011849499309761776,0.01155579955402129,0.005325985748490619,0.004007744252804311,0.005712155216230432,0.006988757961347101,0.007943282347242812,0.0034229456231604127,0.003680442185719931,0.0039427568959559045,0.004509205208756534,0.002175204034019522,0.002346388924464131,0.005203553211345584,0.0052287755531344165,0.011523913771994871,0.010769610583443426,0.008584203408875208,0.008085371885255465,0.0053064001919477495,0.005496674248892051,0.005547534349517695,0.0053064001919477495,0.004424864743556649,0.002610357560340789,0.0033304276230874622,0.003038085556465542,0.002798336904562021,0.0028235793691102993,0.0021637147217791076,0.0015062601970259018,0.0013826109751987287,0.0010413578615284347,0.0007946941206366044,0.0006674212038584766,0.0006541841235692384
1700.0,5.0,41.357886518795645,1.0062018127902423,287.7398414735666,-0.5,6.959851927647893e-05,0.002679168324819032,0.01096730698647418,0.006334320007697664,0.010495424286523223,0.010265970217515543,0.015581167631730942,0.015378005078810531,0.007447319739059894,0.00565587757089154,0.007903145908644705,0.009460193072899135,0.010705328538333619,0.0048495339049834125,0.004995741981759635,0.00523359365186758,0.006225869310387436,0.0034379535130949126,0.0036551061999238812,0.007353599954754005,0.0076913044028661,0.013883533099290454,0.013143166207856974,0.010062363452805978,0.009563128688459968,0.005899293451041441,0.006143275612705213,0.006211550208324422,0.005960737545096846,0.005307622176426457,0.0031819987155303113,0.003775721909254159,0.0034506427620182517,0.0031188895840939374,0.0031426788298792255,0.002398280630914457,0.0016707058757733134,0.0015342636648592815,0.0011587773561551257,0.0008857272372577755,0.0007433613896551782,0.0007483417927401599
1800.0,5.0,42.489257274628955,1.019825435013708,254.0972705549301,-0.5,0.00011860418129480246,0.003556313185689854,0.013680437930569339,0.008845044047552625,0.013693043883912077,0.01325561860719859,0.019806147089717386,0.01966074633879101,0.01001613109228309,0.007693075595060677,0.010609624171364929,0.012514110918023885,0.014112371484118503,0.0065554121239909885,0.006531305526474721,0.00677953644924195,0.008400400652637686,0.005538599982773568,0.00585598559849288,0.010251797048255573,0.01111731727281591,0.01634556737197564,0.015642277998090995,0.011678847834896375,0.01115321309559854,0.006603892574785456,0.006896043621637035,0.006985540260326938,0.006709652064618782,0.006215842477525222,0.003807150103801776,0.004219879016871566,0.00385389608211819,0.003434788498657805,0.0034562090257012627,0.0026272415264688596,0.0018310491414716755,0.0016818993394285325,0.0012723306813254588,0.0009734194058907297,0.0008163943679645643,0.0008464474480977002
1900.0,5.0,43.66253065104869,1.034422173110278,227.50974307720668,-0.5,0.00019355304139797428,0.004734782131851525,0.017013748158991975,0.011978432778258555,0.017510558574787786,0.01687718457424805,0.02466607229154469,0.02458668629289735,0.013143166207856974,0.010223509385032305,0.013941194940347451,0.016262975210134097,0.018285212002390874,0.00858025114722603,0.008325302067492423,0.00861588711066143,0.011073884766913268,0.008739769925905893,0.009259765745612467,0.013947616576399943,0.015431210656577923,0.018940873344153432,0.018259967490749672,0.013483418052460821,0.012885462162679736,0.007461050851930631,0.007798301105232589,0.007917717458183038,0.007594514226678695,0.007171334826577215,0.00447404141575596,0.0046730453963150995,0.004267760111703537,0.0037575087449048723,0.003777461093882191,0.002860882360627208,0.001992507661496396,0.0018302061063110568,0.0013857982226656784,0.0010607181496353154,0.0008887917198848199,0.0009523574861919201
2000.0,5.0,44.96151188922768,1.049992027079953,207.01413487910455,-0.5,0.00030838979622506814,0.006343077242082354,0.021139757447041985,0.01591109248017542,0.02213604352166926,0.021301000374112516,0.030401849166294424,0.0304088502567628,0.01700199953642357,0.013406024229978327,0.018042636516641248,0.02083531160571747,0.02333995422719469,0.011056050150387036,0.010495424286523223,0.010831784223845833,0.014282360800191827,0.013025667861366896,0.013918742488392963,0.018373842952834486,0.02034698195850506,0.021762059831857264,0.0210862814993329,0.015563239471829514,0.014845676750522722,0.008560517117200949,0.008939227704791384,0.009101228120291885,0.008705625887413547,0.008252774907675831,0.005220354551033098,0.005161786054966726,0.004716284552998378,0.004111497211045222,0.004129524052369219,0.003117453613031265,0.0021707009683977108,0.0019929665061647174,0.0015107757319249941,0.001156378477523868,0.0009682778562612493,0.0010744841166445552
200.0,5.2504,41.95499886215212,0.7600034968947575,204644.46367246736,-0.5,2.2161167690523483e-09,2.2033160597890472e-08,6.47976655605943e-11,1.3408518637745106e-11,3.676554092044257e-10,4.0337498289887444e-10,7.956640938901984e-10,2.4678652344990098e-11,8.08673031441228e-12,1.6684773677725273e-13,2.541879976426879e-12,1.7443055394609876e-14,2.898889625395702e-15,4.765680905090574e-12,5.474238062615969e-10,1.6095879793125057e-09,1.8007766056570908e-07,4.0195544859871584e-13,1.1517559910886115e-09,3.029517321834872e-07,1.5024692764288134e-07,3.2787344206926586e-06,4.700480333897267e-06,9.602461177510957e-06,6.915019991442342e-06,9.411694896579864e-06,8.26771390614095e-06,8.062604563083477e-06,5.778145584429244e-06,5.600829085866458e-07,9.34110126060691e-07,4.2439591991408496e-07,4.562209242430133e-07,1.1395925463016413e-06,1.1527850084479176e-06,2.1259323471702087e-06,2.656053386044385e-06,2.5277702603989177e-06,4.0331405787774255e-06,7.278594417182713e-06,8.579249142952456e-06,8.722708515265936e-06
225.0,5.2504,42.227365895963835,0.7619497286409668,168267.40610704708,-0.5,3.0535258435245103e-09,4.6387789741483735e-08,2.840517308726456e-10,7.138856299776103e-11,1.5693986691801168e-09,1.4344395137489252e-09,3.3831464657342974e-09,1.494102250816477e-10,4.648826734701801e-11,9.13733105211256e-13,1.4568844905879697e-11,2.8203076148349837e-13,7.326790269997762e-14,1.8662559269944212e-11,1.782286838454192e-09,5.3023608483365656e-09,3.9703997971416476e-07,3.3685825920610344e-12,3.915903672211849e-09,6.83353274787185e-07,3.758110971220098e-07,6.41779617395939e-06,8.690276606261233e-06,1.6690866365575307e-05,1.2088951632856962e-05,1.592443380889787e-05,1.3863762823233409e-05,1.3663695026318465e-05,9.846388333646173e-06,8.752152574037872e-07,1.4962069922224884e-06,9.296733892609418e-07,9.645799714862102e-07,2.3287809510199867e-06,2.366613622304523e-06,3.966845445392062e-06,5.075033110314223e-06,4.85556217955783e-06,7.0282033721351075e-06,1.1432682953989404e-05,1.3063234409706884e-05,1.300929494299004e-05
250.0,5.2504,42.51020858492216,0.7648690762602809,136458.31365889238,-0.5,3.6864701356187665e-09,8.492543107631554e-08,1.1475142305127202e-09,3.13315874892526e-10,5.618567464661207e-09,4.358992080661624e-09,1.20534497033641e-08,7.565552337340564e-10,2.1370509676274163e-10,5.5530225873161995e-12,6.737444489305951e-11,3.1022454766869164e-12,1.1266755764888923e-12,7.323492480877217e-11,5.308150160759307e-09,1.575199916106527e-08,7.921600930477783e-07,2.2321869253464208e-11,1.1318881676844884e-08,1.3868258239010103e-06,8.314586197269639e-07,1.1616321946512974e-05,1.495981007849428e-05,2.7050543787594828e-05,1.9809992905233214e-05,2.5261541012703286e-05,2.1896557401633254e-05,2.178518638847391e-05,1.596123750520118e-05,1.4331126186134792e-06,2.2687403754448655e-06,1.9055800613045554e-06,1.9095809786071097e-06,4.358386693869081e-06,4.447587285244022e-06,6.671817528278915e-06,8.543556975269572e-06,8.189163083896418e-06,1.1008897799679105e-05,1.6392648250747127e-05,1.8144818985763573e-05,1.7605854970383253e-05
275.0,5.2504,42.8140025841737,0.7677884238795949,110153.93095414144,-0.5,4.329130124665479e-09,1.4771403444952193e-07,4.310074727840083e-09,1.1456218284417664e-09,1.7199507053967e-08,1.1921552070057144e-08,3.668599647536554e-08,3.2099580738381783e-09,8.244834074763923e-10,3.1739400539666107e-11,2.648873874737969e-10,2.5356096737213737e-11,1.1920994291220285e-11,2.8261291201084123e-10,1.4181549330634964e-08,4.175586069192027e-08,1.457782726840757e-06,1.194652070152231e-10,2.8892542447924802e-08,2.585833038387769e-06,1.6715394852827326e-06,1.964948625374606e-05,2.4233518803179402e-05,4.135909622230969e-05,3.073110949422527e-05,3.8049893014895634e-05,3.294338031441516e-05,3.303338811589058e-05,2.4703431252396895e-05,2.3537646710658e-06,3.329518558792014e-06,3.494877839897699e-06,3.3716779052991907e-06,7.432398037809082e-06,7.608998876934711e-06,1.037641564907265e-05,1.3226403266683237e-05,1.268651215789646e-05,1.6023106525740186e-05,2.1976234468238107e-05,2.3499436049829867e-05,2.2108667081002235e-05
300.0,5.2504,43.10732092827864,0.770707771498909,89330.54837332963,-0.5,4.938561654473134e-09,2.4508223941420323e-07,1.45596374254997e-08,3.5361021312047236e-09,4.564830331096347e-08,2.990176334655939e-08,9.678484525023418e-08,1.1341831737681122e-08,2.693200212110599e-09,1.5961172821622927e-10,9.031116403404377e-10,1.6480215258778432e-10,9.495026037326043e-11,1.0355228344030015e-09,3.440312710688276e-08,1.0020593391577246e-07,2.491038730672449e-06,5.391768038931516e-10,6.696689456499728e-08,4.464644462556575e-06,3.089577118148678e-06,3.11703673092278e-05,3.7043635312098323e-05,5.989248323796235e-05,4.526658794938628e-05,5.456981481641341e-05,4.728963042965314e-05,4.7725490438268327e-05,3.648821682824518e-05,3.7926985008725907e-06,4.790407735966759e-06,5.910544888571932e-06,5.470727967784081e-06,1.1847434600182799e-05,1.2162500748399326e-05,1.5263143944182758e-05,1.931250992679324e-05,1.853696201495803e-05,2.21382781646845e-05,2.8070640355645683e-05,2.8983919845853865e-05,2.6373193426982642e-05
325.0,5.2504,43.40063927238357,0.7726540032451183,72777.98045368241,-0.5,5.5004563171084785e-09,3.9048022059892206e-07,4.52092060336777e-08,9.738814192978127e-09,1.1028805557639702e-07,7.142734049005509e-08,2.3227881405961555e-07,3.4911471943577705e-08,7.747380390146241e-09,6.6428762185784e-10,2.7683507858530374e-09,8.357307847225612e-10,5.635134937354277e-10,3.3693906005824723e-09,7.509005112205573e-08,2.1601289631534323e-07,4.012083102432985e-06,2.0241262635862895e-09,1.4013472319255955e-07,7.243953936160766e-06,5.305010404473066e-06,4.711217125546283e-05,5.425125135029228e-05,8.347802392818531e-05,6.414697189436501e-05,7.54832168308457e-05,6.551831504364948e-05,6.639685671869877e-05,5.177845887188051e-05,5.863310318013642e-06,6.712245617349447e-06,9.264614647919065e-06,8.21197918710588e-06,1.7706144329617373e-05,1.821891711203081e-05,2.1278662191535572e-05,2.672015911640351e-05,2.5647107963427478e-05,2.9177193796440896e-05,3.445501790995331e-05,3.4447440605744866e-05,3.0413197344817173e-05
350.0,5.2504,43.693957616488504,0.7755733508644324,59703.52865838366,-0.5,6.053417668178501e-09,6.018509633289709e-07,1.2741230131860544e-07,2.414835323724141e-08,2.4318151513933033e-07,1.619341925106378e-07,5.084056871112188e-07,9.498514280492471e-08,1.9963792167175405e-08,2.324098658467727e-09,7.746461379244326e-09,3.4520325331178295e-09,2.6352243814793856e-09,9.744333964895818e-09,1.5002711571620428e-07,4.252744386559734e-07,6.134247293967322e-06,6.559137270952917e-09,2.700443156824483e-07,1.1136953336915051e-05,8.552166747053982e-06,6.819077086973638e-05,7.643748690877143e-05,0.0001124790604548733,8.779596566759634e-05,0.00010114587132617402,8.791436427802209e-05,8.936037034484451e-05,7.089997466585941e-05,8.696432291769263e-06,9.20586241678739e-06,1.3811004920682987e-05,1.1736732327334734e-05,2.53059636572976e-05,2.6080841510517618e-05,2.862485925636363e-05,3.565646132194387e-05,3.426391310520921e-05,3.7380170674765524e-05,4.128110938797378e-05,4.008256633673925e-05,3.451910444801543e-05
375.0,5.2504,43.987275960593436,0.7784926984837465,49203.95356814511,-0.5,6.576588065165393e-09,8.967710919025712e-07,3.2583790143098923e-07,5.4496724500570855e-08,4.91851046766971e-07,3.466720910145096e-07,1.0202634294897862e-06,2.3149729460624526e-07,4.659419790723399e-08,6.828871804976258e-09,1.9741820553529636e-08,1.1624665903944976e-08,9.788756379212507e-09,2.4612297728838527e-08,2.746349723452163e-07,7.655229937787625e-07,8.948569181909219e-06,1.8418757074367104e-08,4.798718562803227e-07,1.6302657326594124e-05,1.3000723446339174e-05,9.493340104331242e-05,0.00010401669248621024,0.0001470858992436152,0.00011648574993142313,0.00013174847593512426,0.00011461900656862784,0.00011671922627985479,9.389508944711175e-05,1.2332120509456512e-05,1.2358345143173896e-05,1.9907943522067836e-05,1.630231498129635e-05,3.493213420531514e-05,3.603496959884267e-05,3.750119612041289e-05,4.631704032100755e-05,4.464157617703929e-05,4.698310988292693e-05,4.861286309919982e-05,4.599960262767739e-05,3.8909617365259144e-05
400.0,5.2504,44.27011864955177,0.7804389302299558,40831.93863326927,-0.5,7.094130936649918e-09,1.3003999975324468e-06,7.563166825383023e-07,1.129692693803482e-07,9.17994670768063e-07,6.977646443165833e-07,1.888069949206479e-06,5.111431676022184e-07,1.0062867632627019e-07,1.780914377382856e-08,4.657720672849971e-08,3.350308506327154e-08,3.04744586831693e-08,5.6215199984872926e-08,4.7352461538691997e-07,1.2940408909319274e-06,1.2573235208195072e-05,4.574802186448259e-08,8.028180346591056e-07,2.2953637570031277e-05,1.8891219752911112e-05,0.0001279421840167916,0.00013743594089624063,0.0001875299163931056,0.00015065066046617717,0.00016774241063688717,0.0001461346218197987,0.00014901821605028503,0.00012129401163720609,1.702295848478203e-05,1.637030609476954e-05,2.762662546589583e-05,2.1920505246673943e-05,4.6454488230529735e-05,4.794316711030161e-05,4.7736006063413184e-05,5.822949718944957e-05,5.623960218391449e-05,5.7576099472813584e-05,5.634437424221343e-05,5.219785300163629e-05,4.365705139125656e-05
425.0,5.2504,44.552961338510094,0.7833582778492699,34040.81897010009,-0.5,7.648782648922843e-09,1.8470264724622207e-06,1.6214576124859225e-06,2.189521832226279e-07,1.608213413199182e-06,1.332907464231337e-06,3.2773371430388133e-06,1.0385797247391955e-06,2.0310186903645473e-07,4.222188319928326e-08,1.0257993038510248e-07,8.566154833164694e-08,8.28972569328936e-08,1.1845540447421982e-07,7.793455859575732e-07,2.0817978707178518e-06,1.7125409300175807e-05,1.0227777697689969e-07,1.2823584562136362e-06,3.128566855415007e-05,2.645169095276475e-05,0.00016772930984787515,0.00017709151773118354,0.00023397525000676744,0.00019057654093106424,0.00020938270204758834,0.00018270491895600356,0.00018648201790536924,0.00015336866596473963,2.2963220708080067e-05,2.135276301295922e-05,3.702784865871398e-05,2.8585845360587943e-05,5.972134774717279e-05,6.166356651991057e-05,5.91624839966286e-05,7.107949277364646e-05,6.868216871006487e-05,6.887190250129234e-05,6.43353399312176e-05,5.863420485339425e-05,4.872501707700759e-05
450.0,5.2504,44.82532837232182,0.7853045095954791,28575.905433749434,-0.5,8.197669402391876e-09,2.5731804313695436e-06,3.2240926980182016e-06,3.9915164183574496e-07,2.6616172344211826e-06,2.415974354779158e-06,5.371835686287193e-06,1.951814589684253e-06,3.8407001289610793e-07,9.154569371043208e-08,2.1089023948693412e-07,1.9741878738859174e-07,2.0106863054241975e-07,2.3305309776902343e-07,1.230607393486116e-06,3.202812538263602e-06,2.265356933921884e-05,2.0974278966441752e-07,1.967447715944062e-06,4.138479421306972e-05,3.5788950250783344e-05,0.00021419300313979536,0.00022273886381197016,0.0002859367127270302,0.00023592219489059702,0.00025635394196990563,0.00022400048569204764,0.0002288422241058724,0.0001899046854234348,3.029226029713151e-05,2.7425298299064014e-05,4.8209021868100896e-05,3.6353849084497945e-05,7.46673743851696e-05,7.711341207656661e-05,7.178701910533234e-05,8.473148150804715e-05,8.181726542521995e-05,8.073123570098916e-05,7.251847121172524e-05,6.527538469791663e-05,5.4069197028792384e-05
475.0,5.2504,45.08721975098694,0.7882238572147933,24043.628000069348,-0.5,8.751627010635106e-09,3.500037036756873e-06,5.9199767351871876e-06,6.822371430218334e-07,4.1663155536557875e-06,4.128515505325194e-06,8.327771493133611e-06,3.39737275758876e-06,6.845539488031966e-07,1.8426182149221963e-07,4.072402730841519e-07,4.1590126374402843e-07,4.417207897830222e-07,4.3028558794835164e-07,1.8746001178805313e-06,4.741591765360669e-06,2.921006208145025e-05,3.9846828443214193e-07,2.913384195905775e-06,5.328888582286939e-05,4.702666273861912e-05,0.0002667490491382584,0.00027383883594395847,0.00034258649596731694,0.0002863309670172072,0.000308417519531021,0.0002701140657785837,0.00027614343320760603,0.00023101167017576177,3.9149891248311915e-05,3.462184757235045e-05,6.116859145480097e-05,4.524281303937116e-05,9.116587822482393e-05,9.415242711760172e-05,8.553527972749677e-05,9.900233552773294e-05,9.544343914040742e-05,9.294833187880508e-05,8.084400867454279e-05,7.20192310344457e-05,5.961405171609851e-05
